Symbol,Date,Open,High,Low,Close,Volume,AdjustedClose
GILD,2014-08-19,101.43,101.650002,99.330002,101.279999,16300900,97.822808
GILD,2014-08-18,100.440002,101.5,100.080002,100.720001,14755700,97.281926
GILD,2014-08-15,98.419998,99.489998,97.019997,99.489998,19714200,96.093908
GILD,2014-08-14,94.580002,96.370003,94.239998,96.360001,12344200,93.070754
GILD,2014-08-13,93.5,94.610001,93.339996,93.980003,13033200,90.771997
GILD,2014-08-12,92.699997,93.379997,92.510002,93.360001,10587800,90.173158
GILD,2014-08-11,93.139999,93.309998,92.519997,92.919998,8575000,89.748176
GILD,2014-08-08,91.839996,92.540001,90.82,92.449997,9820800,89.294218
GILD,2014-08-07,93.550003,93.639999,91.660004,92.050003,8804600,88.907878
GILD,2014-08-06,91.5,93.019997,91.089996,92.790001,11016200,89.622616
GILD,2014-08-05,92.25,93.080002,91.599998,92.269997,10250800,89.120362
GILD,2014-08-04,92.0,92.889999,91.519997,92.18,11030000,89.033437
GILD,2014-08-01,91.0,92.599998,90.690002,91.5,11992900,88.376649
GILD,2014-07-31,93.0,93.370003,91.25,91.550003,13429400,88.424945
GILD,2014-07-30,94.300003,94.339996,93.559998,93.790001,10753800,90.588481
GILD,2014-07-29,92.099998,93.25,91.599998,92.989998,13989000,89.815786
GILD,2014-07-28,90.099998,91.730003,89.93,91.459999,14066500,88.338013
GILD,2014-07-25,90.68,90.779999,88.699997,89.839996,13059400,86.773309
GILD,2014-07-24,91.559998,92.970001,89.889999,90.540001,23546700,87.449419
GILD,2014-07-23,90.099998,90.730003,89.290001,90.339996,17694800,87.256242
GILD,2014-07-22,89.32,89.900002,88.580002,89.330002,12302900,86.280724
GILD,2014-07-21,89.800003,90.980003,88.809998,88.860001,13822000,85.826766
GILD,2014-07-18,85.730003,89.75,85.300003,89.190002,13236100,86.145503
GILD,2014-07-17,86.400002,88.169998,84.75,85.07,14942500,82.166137
GILD,2014-07-16,89.400002,89.440002,85.82,87.0,14259700,84.030256
GILD,2014-07-15,90.029999,90.739998,88.190002,89.0,13756100,85.961986
GILD,2014-07-14,89.129997,90.269997,88.839996,89.849998,10729000,86.78297
GILD,2014-07-11,88.900002,89.980003,88.25,88.730003,11268700,85.701206
GILD,2014-07-10,87.18,89.25,86.309998,88.940002,9521200,85.904037
GILD,2014-07-09,87.25,88.959999,87.190002,88.68,10397200,85.65291
GILD,2014-07-08,86.839996,87.519997,86.029999,87.110001,11727100,84.136502
GILD,2014-07-07,88.059998,88.599998,86.989998,87.209999,11474000,84.233087
GILD,2014-07-03,87.699997,88.400002,87.050003,87.900002,9126100,84.899536
GILD,2014-07-02,85.550003,87.879997,85.379997,87.099998,13949300,84.126841
GILD,2014-07-01,83.370003,85.489998,83.32,85.290001,11599400,82.378628
GILD,2014-06-30,82.849998,84.449997,82.629997,82.910004,10882500,80.079872
GILD,2014-06-27,82.220001,83.379997,81.650002,82.940002,10397800,80.108847
GILD,2014-06-26,81.900002,82.209999,80.900002,82.18,6920700,79.374787
GILD,2014-06-25,80.860001,81.849998,80.599998,81.800003,8664300,79.007761
GILD,2014-06-24,80.949997,82.050003,80.459999,80.809998,7274100,78.05155
GILD,2014-06-23,81.269997,82.230003,80.580002,80.800003,7481800,78.041896
GILD,2014-06-20,80.139999,81.550003,79.68,81.199997,14042000,78.428236
GILD,2014-06-19,79.470001,80.5,78.879997,79.779999,10967200,77.05671
GILD,2014-06-18,79.849998,79.989998,78.830002,79.470001,10436400,76.757294
GILD,2014-06-17,80.730003,80.870003,79.559998,79.790001,11141300,77.066371
GILD,2014-06-16,80.870003,81.389999,80.410004,80.769997,7356500,78.012914
GILD,2014-06-13,80.68,81.099998,79.870003,80.720001,7695100,77.964625
GILD,2014-06-12,80.800003,81.57,80.330002,80.580002,7080000,77.829405
GILD,2014-06-11,79.360001,81.800003,79.309998,80.82,11865400,78.06121
GILD,2014-06-10,79.279999,79.940002,78.739998,79.540001,11293800,76.824904
GILD,2014-06-09,81.389999,81.5,78.5,79.010002,23319200,76.312997
GILD,2014-06-06,83.239998,83.239998,81.720001,82.389999,9104500,79.577618
GILD,2014-06-05,83.459999,83.459999,82.449997,82.800003,8423500,79.973626
GILD,2014-06-04,82.260002,83.290001,82.019997,83.019997,9055500,80.18611
GILD,2014-06-03,81.269997,82.82,81.209999,82.550003,8249600,79.73216
GILD,2014-06-02,81.32,81.800003,80.75,81.550003,7598000,78.766295
GILD,2014-05-30,81.769997,82.099998,80.470001,81.209999,11058500,78.437897
GILD,2014-05-29,82.010002,82.650002,81.809998,82.080002,7904300,79.278202
GILD,2014-05-28,82.019997,82.870003,81.75,81.860001,8522900,79.065711
GILD,2014-05-27,82.080002,82.949997,81.120003,82.160004,10994500,79.355473
GILD,2014-05-23,82.43,82.5,80.75,80.940002,13588000,78.177117
GILD,2014-05-22,81.629997,83.699997,81.559998,82.900002,10879000,80.070211
GILD,2014-05-21,81.260002,81.980003,80.68,81.809998,9042000,79.017415
GILD,2014-05-20,82.040001,82.470001,80.720001,81.139999,10553900,78.370287
GILD,2014-05-19,80.709999,82.099998,80.5,82.050003,10159200,79.249228
GILD,2014-05-16,80.300003,80.839996,79.220001,80.800003,10525700,78.041896
GILD,2014-05-15,81.019997,81.419998,79.459999,80.099998,12705000,77.365786
GILD,2014-05-14,80.400002,81.610001,79.610001,80.970001,10735800,78.206092
GILD,2014-05-13,80.489998,80.709999,80.010002,80.300003,8515500,77.558964
GILD,2014-05-12,80.230003,80.730003,79.169998,80.349998,11254300,77.607253
GILD,2014-05-09,78.809998,79.790001,78.0,79.760002,9017400,77.037396
GILD,2014-05-08,78.879997,80.279999,78.199997,78.730003,13777000,76.042556
GILD,2014-05-07,79.0,79.230003,76.800003,78.769997,14664700,76.081184
GILD,2014-05-06,79.739998,79.919998,78.230003,78.32,10990500,75.646548
GILD,2014-05-05,76.730003,79.910004,76.629997,79.830002,14085700,77.105006
GILD,2014-05-02,79.300003,79.5,76.650002,77.709999,16772700,75.05737
GILD,2014-05-01,78.620003,79.889999,77.830002,79.019997,15970200,76.32265
GILD,2014-04-30,76.150002,78.669998,75.489998,78.489998,20165300,75.810743
GILD,2014-04-29,74.669998,76.379997,74.0,76.239998,15865700,73.637547
GILD,2014-04-28,74.849998,76.800003,72.769997,74.080002,22497800,71.551282
GILD,2014-04-25,74.019997,74.879997,73.43,73.900002,22726800,71.377426
GILD,2014-04-24,74.93,75.0,71.629997,74.080002,22098100,71.551282
GILD,2014-04-23,75.730003,75.879997,73.760002,73.860001,35411800,71.338791
GILD,2014-04-22,72.860001,73.260002,71.849998,72.860001,29207300,70.372926
GILD,2014-04-21,70.379997,71.989998,69.400002,71.599998,17973500,69.155934
GILD,2014-04-17,69.370003,70.639999,69.089996,70.0,17548400,67.610551
GILD,2014-04-16,69.32,69.889999,68.339996,69.279999,17266400,66.915127
GILD,2014-04-15,67.550003,69.139999,65.589996,68.169998,21802600,65.843016
GILD,2014-04-14,67.790001,68.389999,65.739998,66.790001,17988000,64.510125
GILD,2014-04-11,64.190002,68.940002,63.5,66.029999,35988700,63.776066
GILD,2014-04-10,70.800003,71.230003,64.809998,65.480003,43152600,63.244844
GILD,2014-04-09,70.5,71.290001,69.860001,70.650002,20688600,68.238365
GILD,2014-04-08,71.709999,71.709999,69.279999,70.010002,25269000,67.620212
GILD,2014-04-07,71.919998,73.730003,70.720001,72.230003,16037200,69.764433
GILD,2014-04-04,74.910004,75.25,71.519997,72.199997,19387500,69.735451
GILD,2014-04-03,75.160004,75.18,72.290001,74.0,15989400,71.474011
GILD,2014-04-02,75.160004,75.25,73.339996,73.959999,15992800,71.435376
GILD,2014-04-01,73.339996,73.879997,72.139999,73.639999,19497100,71.126299
GILD,2014-03-31,69.169998,71.0,69.169998,70.860001,18594900,68.441196
GILD,2014-03-28,70.620003,71.110001,67.629997,68.550003,29246100,66.21005
GILD,2014-03-27,72.379997,73.339996,70.589996,71.410004,17749700,68.972424
GILD,2014-03-26,73.720001,75.010002,72.769997,72.779999,15708700,70.295655
GILD,2014-03-25,72.599998,74.300003,71.900002,73.029999,19176900,70.537121
GILD,2014-03-24,72.540001,72.889999,68.809998,72.129997,29285300,69.667841
GILD,2014-03-21,75.669998,76.199997,70.849998,72.07,36979700,69.609891
GILD,2014-03-20,76.5,76.650002,74.860001,75.529999,12148300,72.951783
GILD,2014-03-19,78.199997,78.599998,76.010002,76.540001,11155700,73.927309
GILD,2014-03-18,75.540001,78.059998,75.510002,77.769997,10327000,75.115319
GILD,2014-03-17,75.959999,76.860001,75.080002,75.449997,14099000,72.874513
GILD,2014-03-14,76.989998,77.099998,74.550003,75.050003,18775000,72.488172
GILD,2014-03-13,80.260002,80.470001,77.559998,78.010002,10600700,75.347132
GILD,2014-03-12,79.360001,80.300003,78.620003,79.720001,9671400,76.99876
GILD,2014-03-11,80.349998,80.57,79.32,79.839996,10569900,77.114659
GILD,2014-03-10,79.400002,80.300003,78.349998,80.230003,8661900,77.491353
GILD,2014-03-07,81.209999,81.349998,77.809998,79.580002,20459900,76.86354
GILD,2014-03-06,83.220001,83.419998,78.5,79.919998,21950000,77.19193
GILD,2014-03-05,83.019997,83.440002,82.730003,82.870003,6590400,80.041237
GILD,2014-03-04,82.860001,83.360001,82.559998,82.940002,8220800,80.108847
GILD,2014-03-03,82.790001,82.900002,81.0,81.449997,12024000,78.669703
GILD,2014-02-28,83.790001,84.199997,81.800003,82.790001,12503600,79.963966
GILD,2014-02-27,83.650002,84.0,82.5,83.650002,11003900,80.79461
GILD,2014-02-26,84.050003,84.5,83.309998,83.809998,11908500,80.949145
GILD,2014-02-25,84.139999,84.879997,83.07,83.949997,8351300,81.084365
GILD,2014-02-24,82.989998,84.059998,82.800003,83.57,9098200,80.717339
GILD,2014-02-21,83.540001,83.620003,82.580002,82.589996,11015000,79.770788
GILD,2014-02-20,82.699997,83.199997,81.879997,82.809998,8962700,79.98328
GILD,2014-02-19,83.650002,83.800003,82.300003,82.699997,9752400,79.877034
GILD,2014-02-18,81.919998,83.980003,81.669998,83.809998,15019700,80.949145
GILD,2014-02-14,82.809998,82.849998,80.629997,81.209999,10425700,78.437897
GILD,2014-02-13,81.099998,82.620003,80.900002,82.550003,8964800,79.73216
GILD,2014-02-12,82.25,82.93,81.610001,82.0,9490300,79.200931
GILD,2014-02-11,81.120003,82.040001,80.889999,81.800003,12608600,79.007761
GILD,2014-02-10,79.339996,81.129997,78.800003,80.980003,10487600,78.215752
GILD,2014-02-07,77.650002,78.809998,75.699997,78.75,16074200,76.06187
GILD,2014-02-06,78.5,79.5,76.260002,76.5,17193800,73.888674
GILD,2014-02-05,81.980003,82.0,76.709999,78.150002,23469100,75.482352
GILD,2014-02-04,80.18,82.059998,79.849998,82.019997,15478300,79.220245
GILD,2014-02-03,81.769997,81.860001,78.589996,78.830002,14336700,76.139141
GILD,2014-01-31,79.970001,81.75,79.349998,80.650002,10819500,77.897015
GILD,2014-01-30,80.699997,82.199997,80.650002,81.519997,10162700,78.737313
GILD,2014-01-29,80.010002,81.089996,78.959999,79.849998,10140000,77.12432
GILD,2014-01-28,80.599998,81.169998,79.82,80.669998,10284700,77.916329
GILD,2014-01-27,80.760002,80.760002,77.589996,78.860001,13638100,76.168116
GILD,2014-01-24,81.760002,82.68,79.75,80.620003,13269300,77.86804
GILD,2014-01-23,81.800003,82.279999,80.910004,82.150002,10756500,79.345813
GILD,2014-01-22,83.720001,84.400002,81.889999,82.18,17385400,79.374787
GILD,2014-01-21,79.75,81.580002,79.419998,81.580002,13026200,78.79527
GILD,2014-01-17,77.889999,79.059998,77.440002,78.400002,11843300,75.723819
GILD,2014-01-16,75.389999,79.019997,75.300003,77.900002,20728500,75.240886
GILD,2014-01-15,75.220001,75.410004,74.43,75.230003,10223900,72.662028
GILD,2014-01-14,73.550003,75.169998,72.82,74.989998,11265200,72.430215
GILD,2014-01-13,75.150002,75.279999,72.599998,73.139999,9130400,70.643367
GILD,2014-01-10,75.0,75.040001,73.519997,74.870003,8471300,72.314316
GILD,2014-01-09,74.230003,75.059998,73.769997,74.300003,8825500,71.763774
GILD,2014-01-08,73.169998,74.379997,72.529999,73.459999,11063200,70.952443
GILD,2014-01-07,73.5,73.870003,72.709999,72.779999,8513000,70.295655
GILD,2014-01-06,74.580002,74.690002,72.730003,73.239998,8346000,70.739952
GILD,2014-01-03,75.209999,75.25,74.230003,74.32,6561500,71.783088
GILD,2014-01-02,75.209999,75.589996,74.389999,75.209999,8279300,72.642707
KNDI,2014-12-31,14.49,14.49,13.8,14.01,975100,14.01
KNDI,2014-12-30,13.7,14.35,13.37,14.24,2066700,14.24
KNDI,2014-12-29,13.65,13.67,12.88,13.23,718200,13.23
KNDI,2014-12-26,12.99,13.75,12.99,13.49,1016200,13.49
KNDI,2014-12-24,11.96,13.43,11.8,12.9,1346000,12.9
KNDI,2014-12-23,11.18,12.0,11.15,11.91,775000,11.91
KNDI,2014-12-22,11.47,11.5,11.02,11.23,824400,11.23
KNDI,2014-12-19,11.67,11.72,11.22,11.46,810900,11.46
KNDI,2014-12-18,11.73,11.89,11.36,11.57,1016300,11.57
KNDI,2014-12-17,11.18,11.23,10.6,11.21,1013600,11.21
KNDI,2014-12-16,11.4,11.4,10.3,10.52,2110500,10.52
KNDI,2014-12-15,12.4,12.63,11.52,11.58,1310400,11.58
KNDI,2014-12-12,12.65,12.83,12.4,12.45,569300,12.45
KNDI,2014-12-11,13.23,13.23,12.76,12.85,512300,12.85
KNDI,2014-12-10,13.01,13.36,12.85,12.88,566400,12.88
KNDI,2014-12-09,13.0,13.19,12.56,13.09,1267100,13.09
KNDI,2014-12-08,13.55,13.65,12.86,13.31,886400,13.31
KNDI,2014-12-05,13.79,14.09,13.64,13.71,799300,13.71
KNDI,2014-12-04,13.17,14.29,13.17,13.71,1145600,13.71
KNDI,2014-12-03,13.1,13.47,13.07,13.24,730200,13.24
KNDI,2014-12-02,13.77,13.82,13.08,13.35,829800,13.35
KNDI,2014-12-01,13.99,14.01,13.41,13.62,918600,13.62
KNDI,2014-11-28,14.15,14.23,14.0,14.13,392600,14.13
KNDI,2014-11-26,14.4,14.44,14.04,14.25,564900,14.25
KNDI,2014-11-25,14.53,14.71,14.31,14.38,888000,14.38
KNDI,2014-11-24,14.0,14.33,14.0,14.29,641400,14.29
KNDI,2014-11-21,14.67,14.67,13.9,14.04,1252600,14.04
KNDI,2014-11-20,14.1,14.41,13.86,14.2,1109300,14.2
KNDI,2014-11-19,14.55,14.74,14.11,14.32,1343700,14.32
KNDI,2014-11-18,14.09,14.98,14.09,14.74,1547400,14.74
KNDI,2014-11-17,14.0,14.48,13.76,14.17,1536000,14.17
KNDI,2014-11-14,13.43,13.8,13.18,13.73,1497500,13.73
KNDI,2014-11-13,14.68,14.78,13.05,13.17,3971100,13.17
KNDI,2014-11-12,15.32,15.75,14.52,14.75,1829100,14.75
KNDI,2014-11-11,14.88,15.89,14.88,15.71,1495500,15.71
KNDI,2014-11-10,17.799999,18.17,14.8,14.86,5224600,14.86
KNDI,2014-11-07,17.200001,17.34,16.65,17.1,1202200,17.1
KNDI,2014-11-06,16.370001,17.24,16.35,17.139999,1404900,17.139999
KNDI,2014-11-05,17.6,17.9,16.01,16.34,1719200,16.34
KNDI,2014-11-04,17.0,17.52,16.9,17.48,1148700,17.48
KNDI,2014-11-03,16.719999,17.299999,16.610001,17.25,1835300,17.25
KNDI,2014-10-31,16.459999,16.52,15.94,16.52,1082500,16.52
KNDI,2014-10-30,16.5,16.620001,15.88,16.16,1678900,16.16
KNDI,2014-10-29,15.4,15.68,14.85,15.5,1054700,15.5
KNDI,2014-10-28,15.23,15.7,15.13,15.38,1616200,15.38
KNDI,2014-10-27,14.35,15.06,14.0,14.95,1982500,14.95
KNDI,2014-10-24,13.59,14.34,13.51,14.01,1368000,14.01
KNDI,2014-10-23,13.51,13.86,13.15,13.64,1580400,13.64
KNDI,2014-10-22,13.1,13.68,12.8,12.86,1293500,12.86
KNDI,2014-10-21,13.48,13.94,13.01,13.09,2033900,13.09
KNDI,2014-10-20,13.0,13.54,12.91,13.45,1290500,13.45
KNDI,2014-10-17,13.65,13.73,12.81,12.94,1511400,12.94
KNDI,2014-10-16,11.85,13.7,11.8,13.22,2454000,13.22
KNDI,2014-10-15,11.48,12.6,11.2,12.59,1554100,12.59
KNDI,2014-10-14,12.18,12.4,11.5,11.83,1470300,11.83
KNDI,2014-10-13,12.28,12.74,11.91,12.0,1844300,12.0
KNDI,2014-10-10,12.75,13.2,12.07,12.1,1792600,12.1
KNDI,2014-10-09,13.59,13.77,13.0,13.09,1407300,13.09
KNDI,2014-10-08,13.52,13.78,12.78,13.69,1752700,13.69
KNDI,2014-10-07,14.29,14.89,13.5,13.6,2414500,13.6
KNDI,2014-10-06,13.98,15.08,13.3,14.5,3687200,14.5
KNDI,2014-10-03,14.49,14.54,13.2,13.44,3081800,13.44
KNDI,2014-10-02,12.69,14.87,12.5,14.24,6015200,14.24
KNDI,2014-10-01,12.95,12.98,11.89,12.03,2124800,12.03
KNDI,2014-09-30,13.45,13.58,12.98,12.99,1644700,12.99
KNDI,2014-09-29,13.48,13.81,13.45,13.45,644400,13.45
KNDI,2014-09-26,13.57,13.9,13.49,13.84,820500,13.84
KNDI,2014-09-25,14.0,14.11,13.24,13.43,1590500,13.43
KNDI,2014-09-24,14.17,14.36,14.02,14.06,865300,14.06
KNDI,2014-09-23,13.5,14.42,13.04,14.26,2049700,14.26
KNDI,2014-09-22,14.79,14.9,13.97,14.03,1996400,14.03
KNDI,2014-09-19,15.22,15.44,14.8,15.02,1365600,15.02
KNDI,2014-09-18,15.8,15.89,15.3,15.39,938900,15.39
KNDI,2014-09-17,15.69,15.94,15.46,15.76,1279600,15.76
KNDI,2014-09-16,15.09,15.73,15.0,15.68,1244500,15.68
KNDI,2014-09-15,15.79,15.8,15.0,15.35,2054300,15.35
KNDI,2014-09-12,15.89,16.1,15.6,15.7,1594000,15.7
KNDI,2014-09-11,15.86,16.07,15.55,15.91,1699900,15.91
KNDI,2014-09-10,15.51,16.299999,14.79,16.280001,3907400,16.280001
KNDI,2014-09-09,16.549999,16.639999,15.62,15.65,3438700,15.65
KNDI,2014-09-08,17.0,17.17,16.5,16.65,2009300,16.65
KNDI,2014-09-05,17.040001,17.43,16.85,17.07,1795100,17.07
KNDI,2014-09-04,17.280001,17.59,17.01,17.129999,2173100,17.129999
KNDI,2014-09-03,18.1,18.25,17.209999,17.25,4228500,17.25
KNDI,2014-09-02,17.82,17.9,17.309999,17.540001,2386300,17.540001
KNDI,2014-08-29,19.4,19.58,17.17,17.860001,9600500,17.860001
KNDI,2014-08-28,19.09,19.440001,18.799999,19.120001,1769700,19.120001
KNDI,2014-08-27,19.690001,19.75,18.969999,19.26,2336000,19.26
KNDI,2014-08-26,19.73,20.379999,18.959999,19.09,5185700,19.09
KNDI,2014-08-25,19.02,19.48,18.17,18.27,2524000,18.27
KNDI,2014-08-22,19.190001,19.700001,18.620001,19.280001,2174900,19.280001
KNDI,2014-08-21,20.99,21.18,18.549999,19.18,6412800,19.18
KNDI,2014-08-20,19.549999,20.870001,19.35,20.389999,4089400,20.389999
KNDI,2014-08-19,19.0,19.940001,18.65,19.74,3139900,19.74
KNDI,2014-08-18,18.540001,19.18,18.129999,18.870001,4410200,18.870001
KNDI,2014-08-15,17.549999,18.09,17.309999,17.73,3041500,17.73
KNDI,2014-08-14,17.629999,18.02,17.120001,17.469999,2759000,17.469999
KNDI,2014-08-13,17.42,18.129999,17.299999,17.52,3560700,17.52
KNDI,2014-08-12,19.25,19.27,17.0,17.209999,4495700,17.209999
KNDI,2014-08-11,19.950001,20.52,18.85,19.09,5996100,19.09
KNDI,2014-08-08,19.299999,19.870001,18.049999,18.57,3238500,18.57
KNDI,2014-08-07,19.280001,19.75,19.07,19.200001,2820000,19.200001
KNDI,2014-08-06,18.6,19.450001,18.450001,19.040001,3396600,19.040001
KNDI,2014-08-05,17.52,19.379999,17.4,18.780001,5479200,18.780001
KNDI,2014-08-04,17.040001,17.92,16.950001,17.799999,2863200,17.799999
KNDI,2014-08-01,16.9,17.58,16.450001,16.940001,2312700,16.940001
KNDI,2014-07-31,16.969999,18.059999,16.76,16.9,3202100,16.9
KNDI,2014-07-30,16.83,17.290001,16.360001,17.25,2135600,17.25
KNDI,2014-07-29,17.33,17.450001,16.200001,16.57,2405100,16.57
KNDI,2014-07-28,17.76,18.17,17.049999,17.15,2987600,17.15
KNDI,2014-07-25,16.65,17.799999,16.65,17.379999,4091700,17.379999
KNDI,2014-07-24,18.309999,19.18,16.35,16.4,8152100,16.4
KNDI,2014-07-23,20.299999,21.309999,18.1,18.280001,7554000,18.280001
KNDI,2014-07-22,22.1,22.49,20.799999,20.82,4489800,20.82
KNDI,2014-07-21,20.76,22.219999,20.530001,21.6,9488700,21.6
KNDI,2014-07-18,19.440001,20.139999,18.809999,19.620001,4358400,19.620001
KNDI,2014-07-17,18.74,20.940001,18.610001,18.889999,8083200,18.889999
KNDI,2014-07-16,18.32,19.440001,17.639999,19.120001,5831000,19.120001
KNDI,2014-07-15,19.129999,19.92,18.049999,18.1,10234300,18.1
KNDI,2014-07-14,16.1,18.709999,15.76,18.639999,11744800,18.639999
KNDI,2014-07-11,14.44,14.97,14.36,14.72,831000,14.72
KNDI,2014-07-10,14.2,14.8,13.96,14.51,1035700,14.51
KNDI,2014-07-09,14.8,15.38,14.33,14.8,1432200,14.8
KNDI,2014-07-08,15.03,15.19,14.2,14.7,1498400,14.7
KNDI,2014-07-07,14.88,15.58,14.65,14.85,3676200,14.85
KNDI,2014-07-03,14.43,14.43,13.9,14.0,648900,14.0
KNDI,2014-07-02,14.32,14.89,13.8,14.13,1565700,14.13
KNDI,2014-07-01,14.26,15.15,14.11,14.21,2305200,14.21
KNDI,2014-06-30,13.72,14.48,13.65,14.14,1518400,14.14
KNDI,2014-06-27,12.99,14.6,12.99,13.65,3494900,13.65
KNDI,2014-06-26,12.98,13.35,12.8,13.07,758800,13.07
KNDI,2014-06-25,12.61,12.92,12.52,12.89,642300,12.89
KNDI,2014-06-24,13.2,13.6,12.63,12.73,1053200,12.73
KNDI,2014-06-23,12.67,13.37,12.53,13.09,1359000,13.09
KNDI,2014-06-20,13.58,13.6,12.91,13.23,1237200,13.23
KNDI,2014-06-19,14.04,14.04,13.42,13.59,856600,13.59
KNDI,2014-06-18,14.27,14.29,13.66,13.92,1372400,13.92
KNDI,2014-06-17,13.18,14.47,13.07,14.09,2954100,14.09
KNDI,2014-06-16,12.66,13.36,12.65,13.15,925000,13.15
KNDI,2014-06-13,12.64,12.84,12.3,12.75,601800,12.75
KNDI,2014-06-12,13.2,13.44,12.32,12.64,1449200,12.64
KNDI,2014-06-11,12.18,13.18,12.04,13.15,1578400,13.15
KNDI,2014-06-10,12.37,12.7,12.25,12.28,693500,12.28
KNDI,2014-06-09,12.09,12.7,12.0,12.36,962900,12.36
KNDI,2014-06-06,12.18,12.41,11.74,12.09,902100,12.09
KNDI,2014-06-05,12.24,12.63,12.11,12.2,1100900,12.2
KNDI,2014-06-04,11.73,12.37,11.56,12.19,834500,12.19
KNDI,2014-06-03,11.64,11.95,11.6,11.76,456400,11.76
KNDI,2014-06-02,12.15,12.22,11.6,11.75,860000,11.75
KNDI,2014-05-30,12.36,12.5,12.0,12.23,758100,12.23
KNDI,2014-05-29,12.56,12.7,12.2,12.54,1116800,12.54
KNDI,2014-05-28,12.9,13.11,12.45,12.51,1558100,12.51
KNDI,2014-05-27,11.91,12.78,11.91,12.59,2622000,12.59
KNDI,2014-05-23,10.97,11.72,10.96,11.47,1786700,11.47
KNDI,2014-05-22,11.07,11.32,10.94,11.02,1030600,11.02
KNDI,2014-05-21,11.19,11.31,10.85,11.06,1284600,11.06
KNDI,2014-05-20,11.36,11.48,11.0,11.18,1116100,11.18
KNDI,2014-05-19,11.39,11.59,11.15,11.46,1519300,11.46
KNDI,2014-05-16,12.17,12.21,11.52,11.84,940400,11.84
KNDI,2014-05-15,12.1,12.18,11.43,12.1,1289200,12.1
KNDI,2014-05-14,12.09,12.19,11.55,11.86,1341800,11.86
KNDI,2014-05-13,13.5,13.88,12.35,12.4,3199400,12.4
KNDI,2014-05-12,11.92,13.94,11.75,13.26,5626500,13.26
KNDI,2014-05-09,11.39,11.66,11.13,11.44,1003300,11.44
KNDI,2014-05-08,11.8,12.19,11.3,11.56,1394700,11.56
KNDI,2014-05-07,13.1,13.22,12.26,12.45,1747900,12.45
KNDI,2014-05-06,12.84,13.46,12.4,13.14,4368900,13.14
KNDI,2014-05-05,11.1,12.43,11.07,12.33,1567900,12.33
KNDI,2014-05-02,11.37,11.52,11.02,11.31,646900,11.31
KNDI,2014-05-01,11.07,11.75,11.07,11.39,1022400,11.39
KNDI,2014-04-30,11.45,11.47,10.85,11.21,1030800,11.21
KNDI,2014-04-29,11.32,11.87,11.1,11.6,1748000,11.6
KNDI,2014-04-28,12.2,12.31,10.7,11.08,2093400,11.08
KNDI,2014-04-25,12.4,12.4,11.87,12.15,1052800,12.15
KNDI,2014-04-24,13.13,13.26,12.38,12.61,1190100,12.61
KNDI,2014-04-23,13.32,13.48,12.83,12.88,1488800,12.88
KNDI,2014-04-22,12.71,13.6,12.39,13.46,2737100,13.46
KNDI,2014-04-21,11.9,13.06,11.85,12.62,3074200,12.62
KNDI,2014-04-17,11.7,11.95,11.14,11.9,1979800,11.9
KNDI,2014-04-16,12.09,12.1,11.41,11.88,1864800,11.88
KNDI,2014-04-15,12.33,12.48,10.68,11.77,4055600,11.77
KNDI,2014-04-14,13.14,13.38,11.8,12.16,2937400,12.16
KNDI,2014-04-11,12.22,12.73,11.84,12.26,2775300,12.26
KNDI,2014-04-10,14.45,14.48,12.68,12.74,2939700,12.74
KNDI,2014-04-09,14.5,14.6,13.8,14.38,2033100,14.38
KNDI,2014-04-08,13.46,14.59,13.36,14.34,2976100,14.34
KNDI,2014-04-07,13.5,14.16,12.6,13.19,3902900,13.19
KNDI,2014-04-04,15.83,15.89,13.63,14.08,4376200,14.08
KNDI,2014-04-03,16.5,16.690001,15.7,15.73,1871600,15.73
KNDI,2014-04-02,16.25,17.690001,16.1,16.57,3518000,16.57
KNDI,2014-04-01,15.56,16.4,15.4,15.8,2486300,15.8
KNDI,2014-03-31,16.309999,16.75,16.040001,16.4,1460800,16.4
KNDI,2014-03-28,16.1,17.48,15.56,16.139999,4325100,16.139999
KNDI,2014-03-27,16.110001,16.450001,15.25,15.7,2656000,15.7
KNDI,2014-03-26,17.73,17.950001,16.18,16.219999,2336000,16.219999
KNDI,2014-03-25,17.58,17.85,16.700001,17.450001,1953600,17.450001
KNDI,2014-03-24,19.02,19.129999,16.700001,17.6,4646600,17.6
KNDI,2014-03-21,18.719999,19.200001,17.67,18.9,3375900,18.9
KNDI,2014-03-20,18.65,19.299999,18.26,18.370001,2632400,18.370001
KNDI,2014-03-19,20.1,20.709999,18.75,19.040001,6214300,19.040001
KNDI,2014-03-18,21.950001,22.4,20.58,21.16,5306200,21.16
KNDI,2014-03-17,19.379999,22.110001,19.01,21.41,15079200,21.41
KNDI,2014-03-14,17.5,17.98,16.639999,17.360001,2415100,17.360001
KNDI,2014-03-13,18.120001,18.309999,17.25,17.639999,1328400,17.639999
KNDI,2014-03-12,17.18,18.01,17.049999,17.98,1397600,17.98
KNDI,2014-03-11,18.969999,19.25,17.51,17.82,2356500,17.82
KNDI,2014-03-10,19.219999,19.799999,18.299999,19.049999,1852600,19.049999
KNDI,2014-03-07,19.66,19.75,18.209999,19.4,2547800,19.4
KNDI,2014-03-06,20.65,20.75,19.059999,19.299999,4487500,19.299999
KNDI,2014-03-05,19.049999,19.9,18.75,19.9,4383000,19.9
